anime_id,name,genre,type,episodes,rating,members
16740,Hello Kitty no Alps no Shoujo Heidi,"Comedy, School",Special,1,6.4,1093
22443,Hidamari Sketch Recap,Kids,OVA,1,6.4,153
28911,Hidan no Aria AA,"Comedy, School, Slice of Life",Special,1,6.4,455
28883,Himiko-den,"Action, School, Shoujo Ai",TV,12,6.4,39538
360,Himitsu no Akko-chan 3,"Adventure, Drama, Fantasy, Supernatural",TV,12,6.4,3731
3839,Hokkyoku no Muushika Miishika,"Magic, School, Shoujo",TV,44,6.4,378
7729,Kakumeiki Valvrave Recaps,Adventure,Movie,1,6.4,172
21077,Kiko-chan Smile,"Action, Mecha",ONA,3,6.39,1924
19575,Lovedol: Lovely Idol OVA,"Romance, School, Shoujo",OVA,2,6.4,4251
1503,Mouryou Senki Madara,"Adventure, Comedy, Fantasy, Magic, Parody, Seinen",Special,7,6.4,798
1580,Nanami-chan,"Adventure, Demons, Shounen, Supernatural",OVA,2,6.4,813
749,Nekogami Yaoyorozu Specials,"Comedy, Kids",TV,12,6.4,828
13681,Osamu to Musashi,"Comedy, Seinen, Supernatural",Special,7,6.4,915
19731,Play Ball,"Adventure, Fantasy, Kids",Movie,1,6.4,143
3768,Rikujou Bouei-tai Mao-chan,"Action, Shounen, Sports",TV,13,6.4,413
980,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,"Comedy, Kids, Magic, Military, Sci-Fi",TV,26,6.4,2934
11049,Teizokurei Daydream,"Fantasy, Slice of Life",Movie,1,6.4,185
10594,Tsubasa to Hotaru (2016),"Comedy, Fantasy, Romance, Shoujo, Vampire",Special,2,6.4,220
33247,Umi kara no Shisha,"Romance, School, Shoujo",Special,3,6.4,1411
9566,Usavich Zero,"Action, Mecha, Sci-Fi, Super Power",Movie,1,6.4,826
30751,Vampiyan Kids: Pilot,Comedy,TV,13,6.4,619
4420,Yoiko,"Action, Comedy, Kids, Vampire",Special,1,6.4,435
4591,009-1,"Comedy, School, Slice of Life",TV,20,6.4,2238
1583,Ai Tenshi Densetsu Wedding Peach Specials,"Action, Mecha, Sci-Fi, Seinen",TV,12,6.39,11097
26189,Amnesia,"Adventure, Comedy, Magic, Romance, Shoujo",Special,2,6.39,446
7779,Bao Lian Deng,"Drama, Fantasy, Kids",TV,52,6.39,389
7752,Buddy Go! 2,"Action, Adventure, Fantasy",Movie,1,6.39,225
34173,Chitose Get You!!,"Comedy, Romance, Shoujo",Special,4,6.39,304
14277,Dragon Collection,"Comedy, Romance, School, Seinen, Slice of Life",TV,26,6.39,12886
22733,Duel Masters Movie 2: Lunatic God Saga,"Fantasy, Shounen",TV,51,6.39,3229
6062,Future Card Buddyfight DDD,"Action, Adventure, Comedy, Shounen",Movie,1,6.39,522
32785,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,Game,TV,Unknown,6.39,912
8157,H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.39,241
3906,Jikuu Tantei Genshi-kun,Horror,OVA,1,6.39,1704
2281,Kaze wo Nuke!,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",TV,39,6.39,5541
9748,Knyacki!,Sports,OVA,1,6.39,187
7505,Kujibiki♥Unbalance,"Comedy, Drama, Fantasy, Kids",ONA,Unknown,6.38,242
1591,Lupin tai Holmes,"Comedy, Romance, School",TV,12,6.39,9021
10755,Muramasa,Mystery,Special,1,6.39,331
3475,Oniichan dakedo Ai Sae Areba Kankeinai yo ne! Specials,"Historical, Horror, Martial Arts, Samurai",Movie,1,6.39,2535
31927,Pokemon XY: Koukoku no Princess Diancie,"Action, Adventure, Fantasy",Movie,1,6.39,4893
25365,Senkou no Night Raid: Yogen,"Comedy, Fantasy, Kids",Special,1,6.4,2829
8840,Shin Strange+,"Action, Historical, Military, Super Power",Special,1,6.39,2752
23433,Taisei Kensetsu: Vietnam Noi Bai Kuukou,"Comedy, Shoujo, Slice of Life",TV,12,6.39,9385
25883,Teki wa Kaizoku: Neko-tachi no Kyouen,Drama,Special,1,6.39,2258
2679,Uchuu Kazoku Carlvinson,"Comedy, Sci-Fi",OVA,6,6.39,720
4533,Umi Monogatari: Marin no Kore Naani?,"Comedy, Fantasy, Sci-Fi",OVA,1,6.39,649
9100,Votoms Finder,Comedy,Special,4,6.39,1229
8249,Yurumates 3D,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.39,1735
12123,A Piece of Phantasmagoria,"Comedy, Seinen, Slice of Life",TV,13,6.39,5678
6094,Accel World: Acchel World.,"Fantasy, Kids",OVA,15,6.38,1862
13859,Akai Koudan Zillion Specials,"Comedy, Sci-Fi",Special,8,6.38,26190
17167,B-Densetsu! Battle Bedaman,"Adventure, Sci-Fi, Shounen",Special,3,6.38,262
2789,Bakugan Battle Brawlers,"Adventure, Fantasy, Kids, Shounen",TV,52,6.38,6545
2156,Cinderella Boy,"Action, Fantasy, Game",TV,52,6.38,25846
301,Corpse Party: Missing Footage,"Action, Adventure, Comedy, Mystery",TV,13,6.38,3246
13807,Daitoshokan no Hitsujikai Picture Drama,"Horror, School",OVA,1,6.38,57507
32264,Dororon Enma-kun,"Music, Romance",Music,1,6.38,522
1337,Eightman After,"Comedy, Demons, Fantasy, Horror, Shounen, Supernatural",TV,25,6.38,1898
1344,Future Card Buddyfight Recap,"Action, Drama, Sci-Fi",OVA,4,6.38,1771
24675,gdgd Fairies 2 Episode 0,Game,Special,1,6.38,277
16912,Gendai Kibunroku Kaii Monogatari,"Comedy, Fantasy",Special,1,6.38,367
6271,Honoo no Labyrinth,Horror,OVA,1,6.38,704
2523,Jin Sheng Yuan,"Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural",TV,12,6.38,7748
10132,Kataku,Music,Music,1,6.38,406
7170,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,"Demons, Historical, Supernatural",Movie,1,6.38,1025
23341,Nagareboshi Lens Specials,"Comedy, Magic",ONA,6,6.38,13068
15717,Nijiiro☆Prism Girl,"Romance, Shoujo",Special,3,6.38,1557
19351,Nurarihyon no Mago Recaps,"Comedy, Romance, School, Shoujo",OVA,4,6.38,1390
9731,Obake no Q-tarou,"Action, Demons, Shounen, Supernatural",Special,2,6.38,9781
1547,Ongaku Shoujo,"Comedy, School, Slice of Life, Supernatural",TV,96,6.38,250
29511,Saint Beast: Ikusen no Hiru to Yoru-hen,"Music, Slice of Life",Movie,1,6.38,6289
3004,Sci-fi Harry,"Fantasy, Magic",OVA,2,6.38,2708
1508,"Shinran-sama: Negai, Soshite Hikari","Drama, Horror, Sci-Fi",TV,20,6.38,5194
5693,Shiranpuri (Movie),Historical,OVA,1,6.38,150
13175,Sora wo Kakeru Shoujo Picture Drama,"Drama, School",Movie,1,6.38,3104
6437,Taiko no Tatsujin,"Adventure, Comedy, Sci-Fi, Space",Special,9,6.38,1716
3724,Tekkamen wo Oe: &quot;d&#039;Artagnan Monogatari&quot; yori,Game,TV,26,6.38,406
8214,Tenshi Nanka ja Nai,"Action, Historical",Special,1,6.38,349
3512,Transformers Superlink,"Comedy, Drama",OVA,1,6.38,2027
927,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.38,2691
2700,Valkyrie Drive: Mermaid,"Action, Comedy, Sci-Fi",TV,13,6.38,585
30445,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,Music,OVA,1,6.39,810
21595,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,"Action, Fantasy, Game, Shounen",Special,1,6.38,1172
28593,.hack//Gift,Comedy,Special,5,6.38,3818
454,Arion,"Comedy, Fantasy, Game",OVA,1,6.37,15411
791,Asa made Jugyou Chu!,"Action, Adventure, Drama, Fantasy, Magic, Seinen",Movie,1,6.37,2415
9165,Captain Future: Kareinaru Taiyokei Race,"Drama, Shoujo, Sports",Movie,1,6.37,248
4509,Chocolat no Mahou,"Action, Adventure, Sci-Fi",Special,1,6.37,394
9935,Choujin Locke: Lord Leon,"Drama, Magic, Shoujo, Supernatural",OVA,13,6.37,3800
4014,Densetsu Kyojin Ideon: Sesshoku-hen,"Action, Sci-Fi, Super Power",OVA,3,6.37,483
2760,Duel Masters Charge,"Drama, Mecha, Sci-Fi, Space",Movie,1,6.37,1740
4443,Duel Masters Victory,"Action, Adventure, Comedy, Shounen",TV,52,6.37,2827
10524,Futari no Joe,"Action, Adventure, Comedy, Shounen",TV,52,6.37,574
4298,Gegege no Kitarou (1968 Movie),"Shounen, Sports",OVA,6,6.37,461
8149,Hana no Kage,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.37,346
8533,Kaitei Choutokkyuu: Marine Express,"Demons, Drama, Historical, Romance",ONA,1,6.37,987
3175,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)","Action, Adventure, Comedy, Drama, Sci-Fi",Special,1,6.37,551
16149,Kyoto Animation: Ikitaku Naru Omise-hen,"Comedy, Romance, Sports",Movie,1,6.37,8007
17791,Lovely Movie: Itoshi no Muco,Sci-Fi,Special,1,6.37,2708
23897,Miss Monochrome: The Animation - Manager,Slice of Life,TV,20,6.37,503
28179,MitchiriNeko March,"Comedy, Music, Slice of Life",OVA,1,6.37,3808
32233,Moero Arthur: Hakuba no Ouji,Music,Music,1,6.37,126
4614,Moyashimon CGI Anime,"Adventure, Drama, Historical, Romance",TV,22,6.37,267
9290,Shikabane Hime: Puchitto,"Comedy, School, Supernatural",OVA,1,6.37,1415
7108,Sister Princess: Re Pure,Comedy,Special,1,6.37,3377
835,Sotsugyou: Graduation,"Drama, Romance",TV,13,6.37,5782
2714,Taishou Yakyuu Musume. Specials,"Drama, School",OVA,2,6.37,548
8042,Time Bokan Series: Gyakuten Ippatsuman,"School, Sports",Special,2,6.37,907
8011,Time Bokan Series: Itadakiman,"Action, Comedy, Mecha, Sci-Fi",TV,58,6.37,334
5344,TO-Y,Mecha,TV,20,6.37,298
2103,Umezu Kazuo no Noroi,"Drama, Music, Shounen",OVA,1,6.37,1275
6276,Yurumates wa?,Horror,OVA,1,6.37,2361
11699,Zephyr,"Comedy, Seinen, Slice of Life",OVA,1,6.37,1747
25833,91 Days Recap,"Drama, Music",Special,1,6.37,1478
33964,"Akai Shouzou: Char, Soshite Frontal e","Action, Drama, Historical",Special,1,6.35,9453
14007,Andersen Monogatari,"Drama, Mecha, Military, Sci-Fi, Shounen, Space",Special,1,6.36,686
5098,Blue Gender: The Warrior,"Drama, Fantasy, Kids",Movie,1,6.36,364
1380,Ganbare Goemon,"Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,6.36,7197
2885,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,"Comedy, Shounen",TV,23,6.36,713
20187,Glass no Kantai: La Legende du Vent de l&#039;Univers Specials,Magic,Special,1,6.36,4545
5652,Guskou Budori no Denki (2012),"Adventure, Sci-Fi",Special,2,6.36,1005
13215,Highschool Aurabuster: Hikari no Mezame,"Drama, Fantasy, Kids, Slice of Life",Movie,1,6.36,2936
2739,Hoshi no Ko Chobin,"Drama, Fantasy, Super Power",OVA,3,6.36,347
3834,Ikoku Meiro no Croisée: Yune &amp; Alice,"Adventure, Sci-Fi",TV,26,6.36,231
10832,Isuca: Gokuraku,"Historical, Seinen, Slice of Life",Special,7,6.36,3409
1777,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Action, Adventure, Fantasy, Supernatural",Movie,1,6.36,2552
19401,Machine Hayabusa,Historical,Movie,1,6.36,651
10562,Makai Toshi Shinjuku,"Action, Cars, Shounen, Sports",TV,21,6.36,227
499,Meiou Project Zeorymer,"Adventure, Horror, Romance, Shounen, Supernatural",OVA,1,6.36,7293
1832,Mianhada Saranghanda,"Action, Drama, Mecha, Psychological, Sci-Fi",OVA,4,6.36,2504
9254,Psychic Academy,Drama,Movie,1,6.36,969
337,Puchitto Gargantia,"Comedy, Romance, Supernatural",TV,24,6.36,7751
18413,Rilu Rilu Fairilu: Yousei no Door,"Mecha, Sci-Fi",ONA,13,6.36,7170
32308,Seupideuwang Beongae,"Fantasy, Magic",TV,Unknown,6.36,1293
9424,Tenshi no Shippo Chu!: Shoushuuhen Tenshi no Utagoe,"Action, Game, School, Shounen, Sports",TV,26,6.36,226
22231,Wild Adapter,"Fantasy, Magic, Romance",OVA,1,6.36,289
13843,Wooser no Sono Higurashi,"Action, Drama, Mystery, Shoujo",OVA,2,6.36,5196
15313,Youkoso Lodoss-tou e!,"Comedy, Fantasy, Slice of Life",TV,12,6.36,8081
2840,Alice SOS,"Comedy, Parody",Movie,1,6.36,1156
8812,Ane Log: Moyako Neesan no Tomaranai Monologue,Adventure,TV,28,6.35,734
20365,Badaui Jeonseol Jangbogo,Music,Music,1,6.36,10775
10194,Bonjour♪Koiaji Pâtisserie,"Action, Adventure, Comedy, Mystery",TV,26,6.35,371
6872,Dengeki Bunko 2007 Movie Festival Special,"Action, Adventure, Drama, Sci-Fi, Shounen",Movie,1,6.35,1216
6628,Digimon Savers 3D: Digital World Kiki Ippatsu!,Comedy,Special,1,6.35,2793
8491,Duel Masters Victory V,"Action, Adventure, Fantasy, Kids, Supernatural",Movie,1,6.35,3720
21997,Esper Mami: Hoshizora no Dancing Doll,"Action, Adventure, Comedy, Shounen",TV,51,6.35,363
9880,Future War 198X-nen,"Fantasy, Shounen",Movie,1,6.35,236
8584,Fuyu no Hi,"Drama, Military",Movie,1,6.35,444
3215,Grey: Digital Target,Historical,Movie,1,6.35,2380
2423,Hijikata Toshizou: Shiro no Kiseki,"Action, Fantasy, Sci-Fi",Movie,1,6.35,1052
1977,Hoshi ni Negai wo: Cold Body + Warm Heart,"Action, Drama, Historical, Samurai",OVA,1,6.35,1965
7230,Jinki:Extend OVA,"Adventure, Sci-Fi",ONA,1,6.35,1217
848,Kagihime Monogatari Eikyuu Alice Rinbukyoku,"Mecha, Sci-Fi",OVA,1,6.35,1985
577,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,"Fantasy, Magic",TV,13,6.35,5623
3214,Lunn wa Kaze no Naka,"Action, Adventure, Super Power",OVA,1,6.35,437
14247,Mainichi ga Nichiyoubi,"Drama, Romance",OVA,1,6.35,403
2059,Maken-Ki! Two,"Comedy, Romance",OVA,6,6.35,735
31923,Minori Scramble!,"Comedy, Mystery, School, Super Power",Movie,2,6.35,833
9523,New Dream Hunter Rem: Yume no Kishitachi,Comedy,OVA,1,6.35,2208
4024,Sazae-san,"Adventure, Fantasy, Kids",TV,13,6.35,611
2406,Short Peace Opening,"Comedy, Slice of Life",TV,Unknown,6.35,1632
19573,Suzy&#039;s Zoo: Daisuki! Witzy,"Fantasy, Sci-Fi, Supernatural",Special,1,6.35,2790
10349,Taifuu no Noruda,Kids,TV,25,6.35,369
30585,Tanin no Kankei,"Drama, School, Sci-Fi, Supernatural",Movie,1,6.35,14281
17959,Time Bokan 2000: Kaitou Kiramekiman,"Drama, Mecha, Sci-Fi",Movie,1,6.35,342
5475,Tsuki no Sango,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,26,6.35,305
12867,Uchuujin Tanaka Tarou,Drama,Movie,1,6.35,1661
2566,Ukkari Pénélope (2009),"Comedy, School, Shounen",TV,24,6.35,386
6822,Vampiyan Kids,"Comedy, Slice of Life",TV,26,6.35,317
3290,Wanpaku Oomukashi Kum Kum,"Comedy, Fantasy, Kids",TV,23,6.35,435
8240,Wind: A Breath of Heart OVA,"Adventure, Comedy, Historical, Kids",TV,26,6.35,229
547,Yousei Hime Ren,"Drama, Romance, School, Supernatural",OVA,3,6.35,2043
1630,Amanatsu,"Adventure, Comedy, Fantasy",OVA,2,6.35,2253
9595,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,Sci-Fi,Movie,1,6.34,1305
10901,"Azusa, Otetsudai Shimasu!","Drama, Historical",Special,1,6.34,373
2309,Bakuen Campus Guardress,"Comedy, Sci-Fi, Slice of Life, Sports",OVA,1,6.34,1973
2023,Blade,"Action, Comedy, School, Shounen, Supernatural",OVA,4,6.34,1491
6920,Burn Up Scramble,"Action, Drama, Horror, Vampire",TV,12,6.34,14100
17205,Dr. Slump Movie 10: Arale no Bikkuriman,Adventure,Special,1,6.34,9456
8550,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,"Comedy, Sci-Fi, Shounen",Movie,1,6.34,513
6557,Fujoshi no Hinkaku,"Adventure, Comedy, Fantasy, Magic",OVA,4,6.34,464
8178,Fumoon,Slice of Life,OVA,1,6.34,633
5862,Galo Sengen,Sci-Fi,Special,1,6.34,354
20929,Ganbare! Kickers: Hitoribocchi no Ace Striker,Music,Music,1,6.34,586
33498,Gegege no Kitarou: Chisougan,"Drama, Shounen, Sports",Special,1,6.34,145
8150,Haiyoru! Nyaruani,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.34,188
7596,Haou Daikei Ryuu Knight: Adeu Legend II,"Comedy, Parody, Sci-Fi",OVA,9,6.34,18386
1850,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou,"Action, Adventure, Fantasy, Mecha",OVA,3,6.34,430
30155,Itsuka Tenma no Kuro Usagi Picture Drama,"Action, Adventure, Comedy, Fantasy",Special,1,6.34,384
31762,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,"Music, Shoujo, Sports",Movie,1,6.34,2897
8141,Koneko no Studio,"Adventure, Comedy, Drama",Movie,1,6.34,233
6994,Mad★Bull 34,Comedy,Movie,1,6.34,373
3448,Manyuu Hikenchou,"Action, Police",OVA,4,6.34,3216
1162,Memories Off #5 Togireta Film The Animation,"Adventure, Comedy, Fantasy, Mecha, Shounen",OVA,2,6.34,1835
1071,Metal Fight Beyblade Zero G Specials,"Drama, Romance",OVA,1,6.34,2068
21479,Miss Monochrome: The Animation - Soccer-hen,"Adventure, Sports",Special,7,6.34,915
24713,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!","Comedy, Slice of Life, Sports",ONA,1,6.34,5455
8848,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Comedy, Seinen, Slice of Life",Movie,1,6.34,175
11595,Pretty Rhythm: All Star Selection,"Comedy, Kids, School, Super Power",TV,526,6.34,447
22215,Robot Girls Z Episode 0,"Music, Shoujo, Sports",TV,11,6.34,1145
30912,Saishuu Shiken Kujira Progressive,"Comedy, Mecha, Parody",ONA,1,6.34,1271
4213,Saki Picture Drama,"Drama, Romance",OVA,1,6.34,1710
7759,SF Shinseiki Lensman,"Comedy, Slice of Life",Special,7,6.34,2767
2770,Shounen Sarutobi Sasuke,"Action, Adventure, Sci-Fi, Space",Movie,1,6.34,1405
4948,Street Fighter: Aratanaru Kizuna,"Adventure, Fantasy",Movie,1,6.34,564
5369,Submarine 707R,"Action, Adventure, Shounen",OVA,1,6.34,5106
1582,Tamayura: More Aggressive Picture Drama,"Action, Adventure, Military, Sci-Fi",OVA,2,6.34,1712
25169,Teekyuu 5 Specials,"Comedy, Drama",Special,1,6.34,809
31668,Tiger &amp; Bunny Recaps,"Comedy, School, Shounen, Sports",Special,2,6.35,1308
30178,Touken Ranbu: Hanamaru,"Action, Comedy, Mystery, Super Power",OVA,2,6.34,516
33023,Uchuu no Senshi,"Action, Comedy, Drama, Fantasy, Historical, Slice of Life",TV,12,6.34,30310
2516,UN-GO: Inga Nikki,"Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,6.34,2596
12411,Wild 7,Parody,ONA,10,6.34,4951
1959,Yowai Mushi,"Action, Drama, Police, Shounen",OVA,2,6.34,679
16233,Yu☆Gi☆Oh! Zexal Special,"Drama, Music",Special,1,6.34,1154
16574,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,"Action, Fantasy, Game, Shounen",Special,1,6.34,1965
1994,Aftermath,"Adventure, Comedy, Fantasy, Game, Sci-Fi",Special,1,6.33,8891
33326,Batain Lai!! Minami no Shima no Mizu Monogatari,"Drama, Military, Music",Music,1,6.33,258
6688,Bobby ni Kubittake,"Historical, Slice of Life",Movie,1,6.33,334
3120,Darkside Blues,"Drama, Romance, Slice of Life",Movie,1,6.33,1470
1494,Ginga no Uo Ursa Minor Blue,"Horror, Mystery, Psychological, Sci-Fi",Movie,1,6.33,5224
3518,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"Fantasy, Kids",OVA,1,6.33,1568
16646,Jankenman,"Comedy, Kids, Music",Special,8,6.34,1430
7405,Kasumin 3rd Season,"Adventure, Super Power",TV,51,6.33,255
2738,Kidou Shinsengumi Moeyo Ken TV,"Fantasy, Kids",TV,26,6.33,287
511,Kitakubu Katsudou Kiroku: Miniature Theater,"Adventure, Comedy, Fantasy, Historical",TV,13,6.33,3424
23367,Kurumiwari Ningyou,"Comedy, School",Special,6,6.33,1154
7376,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,"Drama, Fantasy, Romance",Movie,1,6.33,225
12433,Long Riders!,Mystery,ONA,1,6.33,2609
30652,Macross FB7: Ore no Uta wo Kike!,"Comedy, Shounen, Slice of Life, Sports",TV,12,6.33,11562
15177,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,"Action, Mecha, Music, Romance, Sci-Fi",Movie,1,6.33,2398
22435,Photokano,"Action, Mecha, Sci-Fi",Special,1,6.33,1555
31113,Sakura Tsuushin,"Action, Adventure, Mecha, Sci-Fi",Special,1,6.33,1003
818,Soreyuke! Uchuu Senkan Yamamoto Yohko,"Comedy, Drama, Romance, Slice of Life",OVA,12,6.33,7342
1100,Soul Eater NOT!,"Adventure, Comedy, Sci-Fi",OVA,3,6.33,1735
4599,Toki no Tabibito: Time Stranger,"Fantasy, Kids",TV,26,6.33,295
3115,Ushio to Tora: Comically Deformed Theater,"Action, Adventure, Romance, Sci-Fi",Movie,1,6.33,941
5308,Weiß Survive,"Action, Comedy",OVA,1,6.33,1501
2537,Bakugan Battle Brawlers: Gundalian Invaders,"Fantasy, Sci-Fi, Shoujo",OVA,8,6.32,906
7334,Cosmic Break,"Action, Adventure, Fantasy, Game, Shounen",TV,39,6.32,11110
17295,Cutey Honey Flash: The Movie,"Drama, Game, Mecha",ONA,4,6.32,280
6496,Document Taiyou no Kiba Dagram,"Adventure, Comedy, Magic, Romance",Movie,1,6.32,1577
9972,DRAMAtical Murder,"Drama, Mecha, Military, Sci-Fi, Shounen",Movie,1,6.32,336
23333,Enchanted Journey,"Action, Psychological, Sci-Fi, Super Power",TV,12,6.32,80121
7252,Genmu Senki Leda,"Adventure, Drama, Fantasy, Kids",Movie,1,6.32,223
2196,Haiyoru! Nyaruani: Remember My Love(craft-sensei),"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi",OVA,1,6.32,1925
9598,Hana wa Saku,"Comedy, Sci-Fi",TV,11,6.32,17934
17897,Hipira-kun,Music,Special,1,6.32,762
7723,Ibara-Hime matawa Nemuri-Hime,"Comedy, Fantasy, Kids, Supernatural, Vampire",TV,10,6.32,1923
7169,Kaitei Sanman Mile,"Drama, Historical",Movie,1,6.32,586
9172,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,"Adventure, Fantasy",Movie,1,6.32,189
1856,Koala Boy Kokki,Comedy,ONA,7,6.32,4503
3723,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,Comedy,TV,26,6.32,360
5725,Kurage no Shokudou,"Action, Adventure, Game, Kids, Sci-Fi",TV,30,6.32,1710
29301,Mahou Shoujo Nante Mou Ii Desukara. 2nd Season,"Drama, Slice of Life",OVA,1,6.32,8112
33795,Mobile Suit Gundam Battlefield Record: Avant-Title,"Comedy, Magic",TV,12,6.32,5676
18449,Monster High: Kowa-ike Girls,"Mecha, Sci-Fi, Space",ONA,1,6.32,1169
28381,Queen&#039;s Blade: Rurou no Senshi,"Kids, Shoujo, Supernatural",ONA,8,6.32,244
3877,Tales of Eternia The Animation,"Adventure, Historical, Shoujo",TV,26,6.32,356
445,Tanken Driland: 1000-nen no Mahou,"Adventure, Comedy, Fantasy, Romance, Shounen",TV,13,6.32,11582
17969,The iDOLM@STER Live For You!,"Adventure, Fantasy",TV,51,6.32,680
4033,Triangle Heart: Sweet Songs Forever,"Comedy, Drama, Music",OVA,1,6.32,6601
176,Umi ni Ochita Tsuki no Hanashi,"Adventure, Romance",OVA,4,6.32,4543
30865,Yousei Ou,Kids,Movie,1,6.32,293
7818,Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special,"Fantasy, Shoujo",OVA,1,6.32,374
16576,Yuyushiki: Nyanyashiki,"Action, Fantasy, Game, Shounen",Special,1,6.32,1832
19029,30-sai no Hoken Taiiku Specials,Comedy,Special,6,6.32,6805
24699,Akubi Girl,"Comedy, Sci-Fi, Shounen",TV,50,6.31,15313
6077,Asagiri no Miko,"Comedy, Fantasy",TV,26,6.31,328
231,Attack No.1: Namida no Fushichou,"Action, Comedy, Drama, Fantasy, Magic, School, Sci-Fi, Shounen, Slice of Life, Super Power, Supernatural",TV,26,6.31,4721
9164,Backkom 2,"Drama, Shoujo, Sports",Movie,1,6.31,248
25965,Beyblade Burst,"Comedy, Kids",TV,52,6.31,162
31049,Chuumon no Ooi Ryouriten (1991),"Action, Adventure, Sci-Fi, Shounen, Sports",TV,Unknown,6.31,3221
4095,D.I.C.E.,"Fantasy, Horror, Supernatural",Movie,1,6.31,2304
2285,Dr.,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen",TV,40,6.31,2744
6215,Gregory Horror Show: The Bloody Karte,"Action, Adventure, Magic, Music, Sci-Fi, Super Power",Music,1,6.31,1616
12485,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",Special,12,6.31,399
1552,Hoshi ni Negai wo: Fantastic Cat,"Comedy, Drama, Romance",Movie,1,6.31,399
6992,Kimi no Sumu Machi,"Adventure, Sci-Fi",ONA,1,6.31,1140
32065,Komori-san wa Kotowarenai!,Comedy,Special,1,6.31,398
31091,Maken-Ki! Two Specials,"Comedy, School, Slice of Life",TV,12,6.31,24377
6695,Maou Dante,"Adventure, Comedy, Fantasy",Movie,1,6.31,461
1628,Mazinger Z tai Devilman,"Action, Demons, Horror, Shounen, Supernatural",TV,13,6.31,3907
3898,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,"Adventure, Demons, Mecha, Sci-Fi, Shounen",Movie,1,6.31,1481
